intervention,phase,ct_id,pmid
intervention48,phase 3,nct00114816,34037241
intervention48,phase 3,nct00114816,19906561
intervention48,phase 3,nct00003782,20519679
intervention48,phase 3,nct00003782,28954297
intervention48,phase 3,nct00104715,25592642
intervention48,phase 3,nct00104715,24210084
intervention48,phase 3,nct00104715,23306100
intervention48,phase 3,nct00104715,22747660
intervention48,phase 3,nct00191438,34037241
intervention48,phase 3,nct00110214,34028627
intervention48,phase 3,nct01107639,32111181
intervention48,phase 3,nct01107639,29635438
intervention48,phase 3,nct01107639,33055589
intervention48,phase 3,nct00520676,24277116
intervention48,phase 3,nct00004001,28586789
intervention48,phase 3,nct00004125,18420499
intervention48,phase 3,nct00004125,26077235
intervention48,phase 3,nct00255606,23294853
intervention48,phase 3,nct00255606,22399616
intervention48,phase 3,nct00430183,32706639
intervention48,phase 3,nct00311636,26720025
intervention48,phase 3,nct00311636,21771987
intervention48,phase 3,nct00003888,17960012
intervention48,phase 3,nct00003888,20842129
intervention48,phase 3,nct00273338,31585778
intervention48,phase 3,nct00273338,30341029
intervention48,phase 3,nct00408408,26272770
intervention48,phase 3,nct00408408,22276821
intervention48,phase 3,nct01828112,29474558
intervention48,phase 3,nct01828112,28602779
intervention48,phase 3,nct03084237,33826080
intervention48,phase 3,nct00134056,23871417
intervention48,phase 3,nct00134056,24565955
intervention48,phase 3,nct00134056,24616308
intervention48,phase 3,nct01120184,31146717
intervention48,phase 3,nct01120184,23837759
intervention48,phase 3,nct01120184,22437872
intervention48,phase 3,nct01120184,22003071
intervention48,phase 3,nct00079287,19013107
intervention48,phase 3,nct01093235,28525534
intervention48,phase 3,nct01093235,28459938
intervention48,phase 3,nct01093235,25975632
intervention48,phase 3,nct02256436,28212060
intervention48,phase 3,nct02256436,31395089
intervention48,phase 3,nct02256436,31050707
intervention48,phase 3,nct02256436,29590008
intervention48,phase 3,nct02256436,29562804
intervention48,phase 3,nct02256436,31729625
intervention48,phase 3,nct02256436,26454620
intervention48,phase 3,nct00331097,25488686
intervention48,phase 3,nct00331097,18160303
intervention48,phase 3,nct00331097,25624439
intervention48,phase 3,nct00989690,24831979
intervention48,phase 2,nct00112697,21943032
intervention48,phase 2,nct00041067,21826527
intervention48,phase 2,nct00073983,22363068
intervention48,phase 2,nct00084318,25002723
intervention48,phase 2,nct00308750,21102260
intervention48,phase 2,nct00411528,24722180
intervention48,phase 2,nct00085228,19297314
intervention48,phase 2,nct00281840,24954745
intervention48,phase 2,nct01362296,25722381
intervention48,phase 2,nct00642018,24722180
intervention48,phase 2,nct00425750,25081901
intervention48,phase 2,nct00890825,26125448
intervention48,phase 2,nct00890825,23200175
intervention48,phase 2,nct00258388,20733135
intervention48,phase 2,nct00544414,25057165
intervention48,phase 2,nct00757172,24562448
intervention48,phase 2,nct00313781,24536060
intervention48,phase 2,nct00820547,27032301
intervention48,phase 2,nct00728663,22977195
intervention48,phase 2,nct00466440,23435622
intervention48,phase 2,nct00020046,21106711
intervention48,phase 2,nct00123929,30334909
intervention48,phase 2,nct00554918,33270906
intervention48,phase 2,nct00276744,21135251
intervention48,phase 2,nct00769470,33203854
intervention48,phase 2,nct00769470,33122343
intervention48,phase 2,nct00083005,21106711
intervention48,phase 2,nct00970684,30602615
intervention48,phase 2,nct00933517,24827135
intervention48,phase 2,nct00813072,23406728
intervention48,phase 1/phase 2,nct00066443,26208483
intervention48,phase 1/phase 2,nct00066443,26543765
intervention48,phase 1/phase 2,nct00066443,26063893
intervention48,phase 1/phase 2,nct00066443,19771508
intervention48,phase 1/phase 2,nct00711243,31138725
intervention48,phase 1/phase 2,nct00436501,21992853
intervention48,phase 1,nct03435250,33829783
intervention48,phase 1,nct00848718,24387695
intervention48,phase 1,nct00543387,26620496
intervention48,phase 1,nct01095302,29514256
intervention48,phase 1,nct00732745,23553066
intervention48,phase 1,nct00080665,24737128
intervention48,phase 1,nct00459836,23098625
intervention48,phase 1,nct02146222,28570723
intervention37,phase 3,nct02564263,33026938
intervention37,phase 3,nct00433927,31868905
intervention37,phase 3,nct00433927,33154570
intervention37,phase 3,nct00433927,27722750
intervention37,phase 3,nct00433927,30293873
intervention37,phase 3,nct00433927,29195117
intervention37,phase 3,nct00433927,27575024
intervention37,phase 3,nct00433927,27234640
intervention37,phase 3,nct00433927,25088940
intervention37,phase 3,nct00433927,32917529
intervention37,phase 3,nct00433927,26416897
intervention37,phase 3,nct00433927,26261259
intervention37,phase 3,nct00457691,23358972
intervention37,phase 3,nct00126256,21903473
intervention37,phase 3,nct00126256,23490654
intervention37,phase 3,nct00003594,31104167
intervention37,phase 3,nct00003594,27083333
intervention37,phase 3,nct02319187,30940189
intervention37,phase 2,nct00967330,29121274
intervention37,phase 2,nct00967330,26976423
intervention37,phase 2,nct01765582,32816630
intervention37,phase 2,nct01765582,30552157
intervention37,phase 2,nct00940303,26335608
intervention37,phase 2,nct00061932,24526575
intervention37,phase 2,nct00813072,23406728
intervention37,phase 2,nct00345163,27580889
intervention37,phase 2,nct00345163,24475840
intervention37,phase 2,nct00345163,28655794
intervention37,phase 2,nct00345163,19720927
intervention37,phase 1,nct01016860,30139840
intervention37,phase 1,nct01347866,29067643
intervention37,phase 1,nct02588105,31534013
intervention37,early phase 1,nct01821612,27275632
intervention37,phase 2/phase 3,nct00639327,26109630
intervention52,phase 1,nct01174888,26784138
intervention52,phase 1,nct00742924,23664013
intervention52,phase 1,nct02632708,33024987
intervention52,phase 1,nct00107354,20071660
intervention52,phase 1,nct00107354,18299450
intervention52,phase 1,nct00598169,30573564
intervention52,phase 1,nct00112853,19109557
intervention52,phase 2,nct00040690,18612102
intervention52,phase 2,nct00002665,18156492
intervention52,phase 2,nct00392834,25957391
intervention52,phase 2,nct00602771,23996484
intervention52,phase 2,nct00602771,22001391
intervention52,phase 2,nct00070174,28411282
intervention52,phase 2,nct00070174,22649108
intervention52,phase 2,nct00070174,22378848
intervention52,phase 2,nct00070174,20413658
intervention52,phase 2,nct00070174,20056794
intervention52,phase 2,nct00070174,19304957
intervention52,phase 2,nct01920932,33826362
intervention52,phase 2,nct00006260,24028306
intervention52,phase 2,nct00032019,22133772
intervention52,phase 2,nct00006695,22940055
intervention52,phase 2,nct00822120,31331918
intervention52,phase 2,nct00822120,30723079
intervention52,phase 2,nct02523976,34120773
intervention52,phase 2,nct02523976,33858040
intervention52,phase 2,nct00667342,24637635
intervention52,phase 2,nct00231582,24894084
intervention52,phase 2,nct00039377,34162404
intervention52,phase 2,nct00039377,24077846
intervention52,phase 2,nct00025441,20338746
intervention52,phase 2,nct00049036,32107337
intervention52,phase 2,nct00049036,20023215
intervention52,phase 2,nct00047320,31545689
intervention52,phase 2,nct00041054,18976472
intervention52,phase 2,nct00020943,22102709
intervention52,phase 2,nct00017225,27465021
intervention52,phase 2,nct00017225,18349403
intervention52,phase 2,nct00004010,21079154
intervention52,phase 2,nct00274924,19767508
intervention52,phase 2,nct00003573,23857975
intervention52,phase 2,nct00275015,22490331
intervention52,phase 2,nct00061893,23065953
intervention52,phase 2,nct00458848,27515250
intervention52,phase 2,nct00458848,21623761
intervention52,phase 2,nct00255723,22184409
intervention52,phase 2,nct00529503,25651427
intervention52,phase 2,nct01857934,32221013
intervention52,phase 2,nct00233987,29289757
intervention52,phase 2,nct00023998,32154021
intervention52,phase 3,nct01085617,27480385
intervention52,phase 3,nct00049595,27114593
intervention52,phase 3,nct00920153,29502594
intervention52,phase 3,nct00372593,33080007
intervention52,phase 3,nct00372593,22378848
intervention52,phase 3,nct00372593,33951732
intervention52,phase 3,nct00372593,28883080
intervention52,phase 3,nct00372593,23471307
intervention52,phase 3,nct00678327,30220622
intervention52,phase 3,nct00678327,27332902
intervention52,phase 3,nct00004054,30887820
intervention52,phase 3,nct00400946,29941458
intervention52,phase 3,nct00400946,26549586
intervention52,phase 3,nct00400946,20007809
intervention52,phase 3,nct00400946,27957785
intervention52,phase 3,nct00400946,29090520
intervention52,phase 3,nct00379340,31449468
intervention52,phase 3,nct00379340,29659330
intervention52,phase 3,nct00005589,23547078
intervention52,phase 3,nct00020566,24982464
intervention52,phase 3,nct00020566,31553693
intervention52,phase 3,nct00002649,18256325
intervention52,phase 3,nct00006363,20522709
intervention52,phase 3,nct00006363,31375516
intervention52,phase 3,nct00369317,28389462
intervention52,phase 3,nct00118209,32232481
intervention52,phase 3,nct00118209,30939090
intervention52,phase 3,nct00118209,22180164
intervention52,phase 3,nct00002610,23382471
intervention52,phase 3,nct00002798,20413658
intervention52,phase 3,nct00002798,20056794
intervention52,phase 3,nct00002798,19304957
intervention52,phase 3,nct00030719,22742881
intervention52,phase 3,nct00003093,20879880
intervention52,phase 3,nct00002550,19632716
intervention52,phase 3,nct00004128,30523055
intervention52,phase 3,nct00004128,29926156
intervention52,phase 3,nct00004128,24986689
intervention52,phase 3,nct00004128,24297940
intervention52,phase 3,nct00365755,18308250
intervention52,phase 3,nct00365755,23281263
intervention52,phase 3,nct00025636,28327958
intervention52,phase 3,nct00003728,34034929
intervention52,phase 3,nct00003728,23321258
intervention52,phase 3,nct00003728,28751566
intervention52,phase 3,nct00003728,26137961
intervention52,phase 3,nct00003728,24727815
intervention52,phase 3,nct00003728,26050650
intervention52,phase 3,nct00003728,20407035
intervention52,phase 3,nct00003937,32154021
intervention52,phase 3,nct00052299,24127442
intervention52,phase 3,nct00002514,24277073
intervention52,phase 3,nct00002514,23349309
intervention52,phase 3,nct00002514,23687089
intervention52,phase 3,nct00002514,33895809
intervention52,phase 3,nct00002514,19244158
intervention52,phase 3,nct00002514,18048644
intervention52,phase 3,nct00002514,19635999
intervention52,phase 3,nct00004031,24625415
intervention52,phase 3,nct00004031,24171516
intervention52,phase 3,nct00764907,26913693
intervention52,phase 3,nct00764907,24344215
intervention52,phase 3,nct00006734,28787430
intervention52,phase 3,nct00006734,23091096
intervention52,phase 3,nct00006734,25464386
intervention52,phase 3,nct00006734,26508901
intervention52,phase 3,nct01352117,29365083
intervention52,phase 3,nct01352117,31520741
intervention52,phase 3,nct00003190,34162404
intervention52,phase 3,nct00003190,31375516
intervention52,phase 3,nct00526396,28625627
intervention52,phase 3,nct00002926,20494931
intervention52,phase 3,nct00104676,25456363
intervention52,phase 3,nct00002549,30523055
intervention52,phase 3,nct00002549,29926156
intervention52,phase 3,nct01117441,33595793
intervention52,phase 3,nct01117441,31371414
intervention52,phase 3,nct01117441,31601692
intervention52,phase 3,nct01117441,28349335
intervention52,phase 3,nct00381680,32001530
intervention52,phase 3,nct00363415,33896825
intervention52,phase 3,nct00363415,30073795
intervention52,phase 3,nct00363415,19720897
intervention52,phase 3,nct00499616,31386611
intervention52,phase 3,nct00499616,30444686
intervention52,phase 3,nct00016887,18077791
intervention52,phase 3,nct00430118,26888258
intervention52,phase 3,nct00430118,23911702
intervention52,phase 3,nct00430118,22875627
intervention52,phase 3,nct00430118,22058224
intervention52,phase 3,nct00430118,21719599
intervention52,phase 3,nct00430118,20154213
intervention52,phase 3,nct00430118,18780832
intervention52,phase 3,nct00430118,29498923
intervention52,phase 3,nct00430118,29148893
intervention52,phase 3,nct00430118,26913693
intervention52,phase 3,nct00430118,21940824
intervention52,phase 3,nct00004188,23890779
intervention52,phase 3,nct00006455,21444917
intervention52,phase 3,nct00005578,19584400
intervention52,phase 3,nct00003052,29450452
intervention52,phase 3,nct00003052,24747207
intervention52,phase 3,nct00003052,20434400
intervention52,phase 3,nct00053352,31355926
intervention52,phase 3,nct00470223,29791011
intervention52,phase 3,nct00470223,28619014
intervention52,phase 3,nct00470223,27324280
intervention52,phase 3,nct00470223,31401903
intervention52,phase 1/phase 2,nct00589056,31436839
intervention52,phase 1/phase 2,nct00005802,19638218
intervention53,phase 2,nct02539225,31373648
intervention53,phase 2,nct04097444,32703200
intervention53,phase 2,nct04097444,34019214
intervention53,phase 2,nct00278694,31122213
intervention53,phase 2,nct00278694,27461255
intervention53,phase 2,nct00278694,26205955
intervention53,phase 2,nct00278694,25624177
intervention53,phase 2,nct00278694,31146167
intervention53,phase 2,nct00057863,19931137
intervention53,phase 2,nct01442935,31142037
intervention53,phase 2,nct01554059,25952796
intervention53,phase 2,nct04072198,32867715
intervention53,phase 2,nct00515216,25232828
intervention53,phase 2,nct01163396,27986363
intervention53,phase 2,nct01163396,20702138
intervention53,phase 2,nct01246960,27765757
intervention53,phase 2,nct01650428,26493588
intervention53,phase 2,nct01442649,30422156
intervention53,phase 2,nct00525915,29218623
intervention53,phase 2,nct00525915,29235564
intervention53,phase 2,nct00525915,23975663
intervention53,phase 2,nct01108107,26183044
intervention53,phase 2,nct01896531,30592991
intervention53,phase 2,nct03382600,32145474
intervention53,phase 2,nct00778102,32816630
intervention53,phase 2,nct00778102,25538173
intervention53,phase 2,nct01590719,27401892
intervention53,phase 2,nct00361231,19932054
intervention53,phase 2,nct00361231,25794066
intervention53,phase 2,nct02562716,33475684
intervention53,phase 2,nct02562716,32740235
intervention53,phase 2,nct00353145,22218909
intervention53,phase 2,nct01399684,28275117
intervention53,phase 2,nct00737373,23063354
intervention53,phase 2,nct02340949,31465088
intervention53,phase 2,nct00909987,25209376
